Zip_Code,Latitude,Longitude,Radius,City
29216,34,-81.03999999999999,194.8434228056218,Columbia
29217,34.0090267,-81.03578569999999,194.83513567408576,Columbia
29218,34.0047807,-81.0344052,194.83888110818887,Columbia
29220,34.0067522,-81.03302459999999,194.83715796797085,Columbia
29224,34.06,-80.85,194.78732964491147,Columbia
29226,34.0321744,-81.104609,194.81347788815646,Columbia
29240,34.03,-81.00999999999999,194.81538415876156,Columbia
29250,34,-81.02,194.8434228056218,Columbia
12208,42.6547387,-73.7889689,3628.5872723502102,Albany
12209,42.6356581,-73.7889689,2289.423721146501,Albany
12204,42.68433760000001,-73.7301331,3458.0889641603876,Albany
12206,42.6757698,-73.7860276,3667.171264959054,Albany
12207,42.6568958,-73.7463147,1890.5806757709063,Albany
12202,42.6322463,-73.7654367,2755.2557120413753,Albany
12203,42.6823182,-73.8477874,7008.989852548761,Albany
12205,42.722661,-73.8301437,6440.856504890134,Albany
12210,42.6532844,-73.762495,2207.6480190417647,Albany
12201,42.65,-73.75999999999999,186.2026729051826,Albany
12229,42.65,-73.75999999999999,186.2026729051826,Albany
12231,42.65,-73.75999999999999,186.2026729051826,Albany
12234,42.6912895,-73.8459496,235.89152037864042,Albany
12240,-6.2519639,106.7794935,1797.117476676639,Albany
12242,42.65,-73.75999999999999,186.2026729051826,Albany
93306,35.4516124,-118.7897558,22555.813190224402,Bakersfield
93307,35.2421103,-118.9761519,23417.761713686315,Bakersfield
93304,35.344108,-119.0285355,4756.172015833184,Bakersfield
93305,35.3964972,-118.9819731,3746.0732780072453,Bakersfield
93301,35.3873576,-119.0168962,3363.7388817440005,Bakersfield
93309,35.3515611,-119.0576298,4462.181373875616,Bakersfield
93314,35.382088,-119.2088303,20456.063193997084,Bakersfield
93311,35.1268513,-119.1855785,28352.12566512651,Bakersfield
93313,35.1090685,-119.0227159,38502.12385797687,Bakersfield
93312,35.3734151,-119.1274334,11542.624860312902,Bakersfield
93302,35.55,-118.92,193.3745147973917,Bakersfield
93383,35.33,-119.09,193.58546183688344,Bakersfield
93384,35.37,-119.02,193.54716678224008,Bakersfield
93385,35.38,-118.99,193.53758891209367,Bakersfield
93387,35.29,-118.97,193.62373056278204,Bakersfield
93389,35.35,-119.06,193.56631759703453,Bakersfield
93390,35.34,-119.06,193.57589053983656,Bakersfield
06519,41.2958246,-72.937198,2110.2420782433883,New Haven
06511,41.3212912,-72.9283391,4159.2836264811895,New Haven
06510,41.3052226,-72.92686259999999,1439.4752716076555,New Haven
06513,41.3220272,-72.86927109999999,4854.319140937857,New Haven
06512,41.27110200000001,-72.88699299999999,6174.279107393996,New Haven
06515,41.3266814,-72.9637728,3315.16138340036,New Haven
06501,41.309955,-72.9299465,187.60250651527488,New Haven
06506,41.31,-72.92999999999999,187.60245980729502,New Haven
06520,41.3064267,-72.9310217,187.60616866649715,New Haven
06530,39.8936286,32.8013968,1269.648908975859,New Haven
06532,41.3,-72.92,187.6128388383193,New Haven
06533,41.3,-72.92,187.6128388383193,New Haven
06534,41.3,-72.92,187.6128388383193,New Haven
06535,41.3,-72.92,187.6128388383193,New Haven
06536,41.3,-72.92,187.6128388383193,New Haven
06540,41.2989425,-72.9189708,187.61393635977683,New Haven
50309,41.5816456,-93.6243133,2883.0998154393133,Des Moines
50312,41.5774667,-93.67753619999999,3509.9111562745043,Des Moines
50314,41.608982,-93.62684639999999,2409.2815195441017,Des Moines
50315,41.5346558,-93.61164939999999,4876.232035960059,Des Moines
50316,41.6099344,-93.596457,3027.5616431392805,Des Moines
50317,41.61633010000001,-93.5509074,7034.368326436069,Des Moines
50310,41.632449,-93.6724649,3919.926407805748,Des Moines
50313,41.6542926,-93.61164939999999,10397.962195030472,Des Moines
50319,41.5910453,-93.6027866,964.1041489282549,Des Moines
50321,41.5327344,-93.6724649,5238.102434738157,Des Moines
50320,41.5359175,-93.57114659999999,6799.921503345469,Des Moines
50311,41.5999808,-93.6750005,2682.54033490073,Des Moines
50301,41.6,-93.61,187.30101842515487,Des Moines
50302,41.6,-93.61,187.30101842515487,Des Moines
50303,41.6,-93.61,187.30101842515487,Des Moines
50304,41.6,-93.61,187.30101842515487,Des Moines
50305,41.6,-93.61,187.30101842515487,Des Moines
50306,41.6,-93.61,187.30101842515487,Des Moines
50307,41.6,-93.61,187.30101842515487,Des Moines
50308,41.6,-93.61,187.30101842515487,Des Moines
50318,41.5986498,-93.6186141,309.7033521547692,Des Moines
50328,41.6,-93.61,187.30101842515487,Des Moines
50329,41.6,-93.61,187.30101842515487,Des Moines
50330,41.6,-93.61,187.30101842515487,Des Moines
50332,41.6,-93.61,187.30101842515487,Des Moines
50335,41.6,-93.61,187.30101842515487,Des Moines
50340,49.5343069,-1.8063031,10653.868602825883,Des Moines
50380,41.6,-93.61,187.30101842515487,Des Moines
50381,41.6,-93.61,187.30101842515487,Des Moines
50391,41.5848441,-93.63159639999999,247.43987421679503,Des Moines
50392,41.5887029,-93.6277964,201.46429738442694,Des Moines
50393,41.6,-93.61,187.30101842515487,Des Moines
50394,41.6,-93.61,187.30101842515487,Des Moines
50395,41.632946,-93.7680194,187.2667182839419,Des Moines
50396,41.6,-93.61,187.30101842515487,Des Moines
50936,41.6,-93.61,187.30101842515487,Des Moines
50940,41.6,-93.61,187.30101842515487,Des Moines
50947,41.6,-93.61,187.30101842515487,Des Moines
50950,41.6,-93.61,187.30101842515487,Des Moines
50980,41.6,-93.61,187.30101842515487,Des Moines
50981,41.6,-93.61,187.30101842515487,Des Moines
50982,41.58593949999999,-93.63378790000002,187.31565349701523,Des Moines
50983,41.5859357,-93.6337896,187.31565745202866,Des Moines
44306,41.03619,-81.4828198,4396.579668239471,Akron
44307,41.068379,-81.54593,2339.091152525148,Akron
44304,41.0801473,-81.5020328,2180.138818451427,Akron
44305,41.0745913,-81.46085599999999,4373.821283304492,Akron
44302,41.08893279999999,-81.5363297,2170.4364955492283,Akron
44303,41.1025845,-81.5349581,2605.877891885801,Akron
44301,41.04403860000001,-81.521241,2427.0179879845696,Akron
44308,41.08021540000001,-81.5198692,1589.9967720199736,Akron
44325,41.0788974,-81.5147245,588.57920900632,Akron
44320,41.0789043,-81.5870604,5346.176200137765,Akron
44311,41.06175760000001,-81.52398459999999,2194.3375114011064,Akron
44310,41.1024492,-81.4992884,4453.3308824709175,Akron
44313,41.1426985,-81.57061089999999,7159.661180540432,Akron
44312,41.0329232,-81.4388858,7330.546441493772,Akron
44319,40.9793352,-81.52672820000001,7536.58350325899,Akron
44314,41.0364521,-81.55415789999999,2951.6546750081848,Akron
44309,41.0645305,-81.5191832,187.85664181470372,Akron
44315,41.0285407,-81.4633516,187.89418463009778,Akron
44316,41.0593699,-81.4772131,451.46241698051637,Akron
44317,41.0527699,-81.5291264,187.86910485508395,Akron
44326,41.0832921,-81.5163446,187.83750221344033,Akron
44328,41.0754325,-81.5207266,187.84578755737874,Akron
44334,41.14,-81.5699999,187.7787605415047,Akron
44396,41.0799744,-81.5199487,187.84093783892558,Akron
44398,41.07,-81.52,187.85126605940135,Akron
32909,27.8990653,-80.6437906,13951.97675174638,Palm Bay
32908,27.94852,-80.68817179999999,5899.336705788634,Palm Bay
32905,28.0298719,-80.6049374,9154.739460150024,Palm Bay
32907,28.0181548,-80.68817179999999,7968.095981730735,Palm Bay
32976,27.858918,-80.5660657,9756.635372784229,Palm Bay
32902,28.0785444,-80.6105949,200.037446102122,Palm Bay
32906,28.0375567,-80.6054036,200.0708431337983,Palm Bay
32910,28.03,-80.59,200.07699626615724,Palm Bay
32911,27.9989736,-80.6985056,200.10224644682035,Palm Bay
28025,35.3898417,-80.5216184,17373.489880147263,Concord
28027,35.4002721,-80.6548882,12144.83749218796,Concord
28026,35.4109398,-80.5777935,193.50794478335195,Concord
67230,37.6865513,-97.1682514,6243.179946426164,Wichita
67235,37.6663895,-97.49224070000001,5066.909251570277,Wichita
67260,37.7162538,-97.2983363,191.25668674073455,Wichita
67217,37.611052,-97.3624598,5208.438222113051,Wichita
67216,37.613743,-97.31925419999999,5815.860649278991,Wichita
67215,37.6232082,-97.4219122,7776.845139188448,Wichita
67214,37.70405239999999,-97.3138554,3167.309383264667,Wichita
67213,37.6689444,-97.36786239999999,3488.904614754213,Wichita
67212,37.7071863,-97.4327273,4910.468867148873,Wichita
67211,37.67231,-97.3138554,3280.5157495295334,Wichita
67210,37.6346281,-97.23831779999999,5978.27270628838,Wichita
67219,37.7618735,-97.31925419999999,9469.423437421698,Wichita
67218,37.66373189999999,-97.28147179999999,3170.3755764329903,Wichita
67223,37.7347895,-97.49765359999999,2588.349343386735,Wichita
67220,37.7645505,-97.27607599999999,4385.035666793191,Wichita
67226,37.7685329,-97.2113605,7327.367358305778,Wichita
67202,37.6843628,-97.332753,1936.9618395255925,Wichita
67203,37.7006858,-97.36786239999999,3414.899278733546,Wichita
67204,37.7803142,-97.3624598,13769.786950079158,Wichita
67205,37.75646649999999,-97.4056928,7129.422440104821,Wichita
67206,37.7037608,-97.2329255,4297.42700268326,Wichita
67207,37.6614293,-97.2329255,4015.045260377079,Wichita
67208,37.701103,-97.27607599999999,2931.9154057917485,Wichita
67209,37.6648693,-97.4327273,5001.0217450401515,Wichita
67201,37.6966068,-97.34132120000001,191.27649769762286,Wichita
67275,37.6734928,-97.4440353,191.29945412910723,Wichita
67276,37.6618804,-97.2578685,499.8245792481539,Wichita
67277,37.67,-97.42999999999999,191.30292245776658,Wichita
67278,37.69,-97.33999999999999,191.28306023405688,Wichita
85208,33.3996663,-111.6332808,5090.2423145091725,Mesa
85209,33.3804214,-111.6362619,5403.867216696816,Mesa
85201,33.4329528,-111.8449346,4823.495001075849,Mesa
85202,33.379424,-111.8747445,3732.894937824314,Mesa
85203,33.445974,-111.8032005,4902.225301979538,Mesa
85204,33.3990327,-111.7972384,4139.685218792962,Mesa
85205,33.4335164,-111.7256936,4901.181045999855,Mesa
85206,33.3951613,-111.7018452,4538.863542804726,Mesa
85207,33.459458,-111.642224,9576.639137734743,Mesa
85215,33.519545,-111.5468301,16855.16404384164,Mesa
85213,33.4525494,-111.7674282,4983.407828361895,Mesa
85212,33.3312297,-111.642224,15443.577150637717,Mesa
85210,33.3902569,-111.8449346,3873.9583543831473,Mesa
85211,33.4180523,-111.8313906,195.38415078834583,Mesa
85214,33.411711,-111.8048827,195.39000935672266,Mesa
85216,33.4086254,-111.6886749,195.3928597993915,Mesa
85274,33.4074826,-111.8841054,195.39391546438156,Mesa
85275,33.42,-111.82,195.38235121063076,Mesa
85277,33.4155766,-111.7301507,195.38643811248107,Mesa
17101,40.2584515,-76.88650849999999,1806.9788166565775,Harrisburg
17102,40.2741832,-76.8922729,1741.7895009430629,Harrisburg
17103,40.2765548,-76.86921339999999,2562.416674707199,Harrisburg
17104,40.255136,-76.857682,3250.3998710967153,Harrisburg
17120,40.2651105,-76.8843467,508.14830458831506,Harrisburg
17110,40.3208847,-76.8836261,8546.398900170163,Harrisburg
17105,40.26258809999999,-76.8760597,308.0173876560712,Harrisburg
17108,40.2611608,-76.88267979999999,188.68516018893808,Harrisburg
17121,40.2684396,-76.88326579999999,191.1737303249062,Harrisburg
17122,37.9407215,23.7104113,976.7061462765165,Harrisburg
17123,-6.2135751,107.0155599,1373.2988499037085,Harrisburg
17124,40.2670235,-76.88596799999999,188.678914590326,Harrisburg
17125,-6.1833472,107.0037509,2361.4371744408445,Harrisburg
17126,40.2616297,-76.8797135,188.68467890124367,Harrisburg
17127,40.2657858,-76.88193420000002,188.68041289018714,Harrisburg
17128,40.2662127,-76.8816445,188.67986347003082,Harrisburg
17129,40.2658675,-76.8819795,188.68032902702112,Harrisburg
17130,40.2694469,-76.881104,298.431541927891,Harrisburg
43615,41.6560291,-83.666758,6084.619915650557,Toledo
43614,41.5993157,-83.6295222,7055.822945183333,Toledo
43611,41.7008069,-83.4910242,5177.649068578813,Toledo
43613,41.7120535,-83.6029116,3704.7981140227685,Toledo
43612,41.7084764,-83.53900019999999,4492.626492695981,Toledo
43607,41.6472294,-83.59758819999999,4294.402090533197,Toledo
43610,41.6775685,-83.56297459999999,1595.5325478685168,Toledo
43606,41.6735366,-83.624201,4076.028859418708,Toledo
43604,41.6541814,-83.5443287,3125.141695426332,Toledo
43605,41.6517775,-83.5016887,6050.862191624784,Toledo
43608,41.6833676,-83.5336714,2910.385304495267,Toledo
43609,41.6255748,-83.5656379,5031.735811814193,Toledo
43620,41.6670429,-83.5523205,1747.9668770552187,Toledo
43623,41.6998261,-83.6508025,4160.110884762741,Toledo
43601,41.6411077,-83.54366259999999,252.1386064496488,Toledo
43603,41.65,-83.53,187.24895903281546,Toledo
43635,41.6615259,-83.6861485,187.2369548325962,Toledo
43652,41.6508647,-83.5338189,187.24805849601393,Toledo
43656,41.6983641,-83.6489722,187.1985789845988,Toledo
43657,41.6822018,-83.5717543,187.21541758487285,Toledo
43659,41.65,-83.53999999999999,187.24895903218274,Toledo
43660,41.6552796,-83.5335048,187.24360121180686,Toledo
43661,41.64,-83.53999999999999,187.25937292742256,Toledo
43666,41.64,-83.53999999999999,187.25937292742256,Toledo
43667,41.6514069,-83.53477,187.24749382119626,Toledo
43681,41.64,-83.53999999999999,187.25937292742256,Toledo
43682,41.64,-83.53999999999999,187.25937292742256,Toledo
43697,41.64,-83.53999999999999,187.25937292742256,Toledo
43699,41.64,-83.53999999999999,187.25937292742256,Toledo
01608,42.261272,-71.8022812,1451.413739644463,Worcester
01610,42.25319959999999,-71.8185895,2371.8489999209132,Worcester
01609,42.2971508,-71.8393443,3775.656922231696,Worcester
01602,42.2704584,-71.85120359999999,3952.9397263783335,Worcester
01603,42.23987959999999,-71.8393443,3655.5726432246315,Worcester
01604,42.2530794,-71.7741103,4291.276931560285,Worcester
01605,42.279853,-71.7919027,4505.666242291564,Worcester
01606,42.3142089,-71.7978333,4014.3814476181747,Worcester
01607,42.232124,-71.7919027,4391.441311398082,Worcester
01601,42.26,-71.8,186.61185051932455,Worcester
01613,42.26506879999999,-71.7944973,229.1156740272336,Worcester
01614,42.2631979,-71.8015892,186.60850108251097,Worcester
01615,42.26,-71.8,186.61185051932455,Worcester
01655,42.27174429999999,-71.7588217,186.59954922547297,Worcester
90822,33.8084732,-118.1495712,6610.089644339522,Long Beach
90804,33.7806646,-118.1503026,2605.454244192549,Long Beach
90805,33.8640647,-118.1766294,3841.8212810132177,Long Beach
90806,33.8065036,-118.1912538,3916.1482054195676,Long Beach
90807,33.8332465,-118.1766294,3176.2717504008583,Long Beach
90802,33.7415317,-118.1941785,5349.031958788063,Long Beach
90803,33.7523035,-118.1298234,5276.366928003741,Long Beach
90808,33.8197825,-118.1064156,5239.17164011587,Long Beach
90831,33.7684556,-118.2022212,352.60286015105714,Long Beach
90814,33.7709051,-118.1429889,2407.704660076286,Long Beach
90813,33.7844997,-118.1971031,3653.9127084469596,Long Beach
90810,33.8113701,-118.2234229,3768.9588231800712,Long Beach
90815,33.7963296,-118.1181199,4138.545976088336,Long Beach
90840,33.7838081,-118.1206801,1043.8770068762453,Long Beach
90801,33.7705139,-118.187732,195.05737798650344,Long Beach
90809,33.798194,-118.1495712,336.8343291234919,Long Beach
90832,33.7699125,-118.1999698,195.05793745458936,Long Beach
90833,33.7679552,-118.1994298,195.0597582399486,Long Beach
90842,33.83,-118.18,195.00200759829667,Long Beach
90844,33.7744222,-118.1920763,195.05344892216993,Long Beach
90848,33.83,-118.18,195.00200759829667,Long Beach
34986,27.3258344,-80.42152460000001,6952.79774281179,Port St. Lucie
34984,27.2444014,-80.3380213,6318.047953248625,Port St. Lucie
34983,27.3212214,-80.3547286,6683.933854645381,Port St. Lucie
34987,27.2977589,-80.5216184,12570.36542623349,Port St. Lucie
34952,27.2932971,-80.2878794,8005.209233474594,Port St. Lucie
34953,27.2420429,-80.38813329999999,7608.060295478075,Port St. Lucie
34985,27.27476,-80.31823,200.68544485598923,Port St. Lucie
72211,34.7446913,-92.4159308,4607.2241558948135,Little Rock
72210,34.7151821,-92.5098914,13641.635007354887,Little Rock
72212,34.7778204,-92.4159308,4013.248584222516,Little Rock
72223,34.7710126,-92.4801989,13679.491187934382,Little Rock
72227,34.7785949,-92.37642579999999,2823.2044670520822,Little Rock
72209,34.6741181,-92.3517526,8837.931871080578,Little Rock
72202,34.7359274,-92.2975183,11025.851126680389,Little Rock
72201,34.7499657,-92.28520139999999,2740.746920097048,Little Rock
72206,34.6429822,-92.2433487,18114.06381891519,Little Rock
72207,34.7791669,-92.3468195,3114.5960199184033,Little Rock
72204,34.7179437,-92.3714901,6158.991570239839,Little Rock
72205,34.7486563,-92.3542193,5811.757983858821,Little Rock
72103,34.5848727,-92.3912362,10280.126211236633,Little Rock
72215,34.7576397,-92.32425099999999,194.13051370904998,Little Rock
72217,34.7701717,-92.3337376,194.11863857381462,Little Rock
72219,34.6694465,-92.3549764,194.2140087528257,Little Rock
72222,34.8,-92.44,194.09036300590816,Little Rock
72225,34.7576397,-92.32425099999999,194.13051370904998,Little Rock
72231,34.7463574,-92.2878781,194.1412023678118,Little Rock
72255,34.7579124,-92.3247604,194.13025533171665,Little Rock
72260,34.75,-92.28,194.13775166775642,Little Rock
72295,34.75,-92.28999999999999,194.13775166775642,Little Rock
89521,39.38313910000001,-119.6499162,27276.064941184275,Reno
89523,39.5444839,-119.950926,11793.42402434304,Reno
89439,39.5180921,-119.9928437,4306.093551954094,Reno
89503,39.5424616,-119.8410174,4289.851018080539,Reno
89502,39.4835647,-119.7310213,8607.804126633862,Reno
89501,39.5254004,-119.8135266,1593.4935949852377,Reno
89506,39.6837974,-119.8583772,22493.897207314407,Reno
89509,39.4953787,-119.8236554,4531.923678565642,Reno
89508,39.8335557,-119.9277947,24450.1874544837,Reno
89557,39.5445866,-119.8167317,1144.3844848696597,Reno
89519,39.4854373,-119.8757349,5219.732029235966,Reno
89512,39.558586,-119.8005027,3624.4401491854787,Reno
89505,39.53,-119.81,189.43247553932943,Reno
89507,39.54855130000001,-119.8206155,189.41359415036712,Reno
89533,39.53,-119.81,189.43247553932943,Reno
89555,39.53,-119.81,189.43247553932943,Reno
89595,39.52370500000001,-119.7791679,666.6526222260899,Reno
89599,39.53,-119.81,189.43247553932943,Reno
99201,47.66007159999999,-117.4316272,2642.6440130498245,Spokane
99203,47.6260439,-117.4091598,2941.5997364064106,Spokane
99202,47.6568696,-117.3719973,3298.234696133781,Spokane
99205,47.7000703,-117.4516702,4152.067080386627,Spokane
99207,47.6939041,-117.3932074,3000.7208628352505,Spokane
99208,47.7872368,-117.4644801,11532.225615534511,Spokane
99258,47.66684009999999,-117.4041584,655.2848224519314,Spokane
99224,47.6728781,-117.5361046,21501.041644990866,Spokane
99223,47.5888029,-117.3272224,11836.39458544375,Spokane
99001,47.6443782,-117.584404,2595.9576664815077,Spokane
99209,47.69,-117.44,180.81710305823455,Spokane
99210,47.6563789,-117.4249298,180.85344957861898,Spokane
99219,47.6273664,-117.5132883,180.88481123411822,Spokane
99220,47.6599999,-117.39,180.84953520976245,Spokane
99256,47.66072,-117.4252623,197.8718342328422,Spokane
99260,47.6652776,-117.4294716,268.96523472677467,Spokane
53706,43.1054334,-89.42692869999999,6378.551373955272,Madison
53704,43.1438143,-89.35114949999999,8172.2880514759645,Madison
53705,43.0716332,-89.46003689999999,4278.711872607304,Madison
53703,43.0833196,-89.3724769,2703.232416257728,Madison
53726,43.06903430000001,-89.4245627,1138.2350133738528,Madison
53792,43.0772547,-89.430773,295.32439376523223,Madison
53719,43.0282084,-89.5214505,5771.190375324992,Madison
53718,43.0850514,-89.25622390000001,9739.051492609204,Madison
53715,43.0592056,-89.4008958,2403.6546504076014,Madison
53714,43.099931,-89.3084607,3152.595227383398,Madison
53717,43.0718858,-89.5167298,3105.0792295697142,Madison
53716,43.0709333,-89.32743909999999,5205.501418040566,Madison
53711,43.01563729999999,-89.4318454,9802.607095151527,Madison
53713,43.0324123,-89.3843206,5424.289200950468,Madison
53701,43.07,-89.38,185.7605002196325,Madison
53702,43.1,-89.3199999,185.72885828254118,Madison
53707,43.1,-89.3199999,185.72885828254118,Madison
53708,43.1,-89.3199999,185.72885828254118,Madison
53725,43.06,-89.4,185.77104583891204,Madison
53774,43.07,-89.4,185.7605002196325,Madison
53777,43.158859,-89.2852796,185.66675582932234,Madison
53782,43.07,-89.4,185.7605002196325,Madison
53783,43.1567818,-89.2906603,811.6721088853535,Madison
53784,43.0493986,-89.33783079999999,185.78222474436404,Madison
53785,43.07,-89.4,185.7605002196325,Madison
53786,43.07,-89.4,185.7605002196325,Madison
53788,43.0780326,-89.3761784,185.7520863686754,Madison
53790,43.07,-89.4,185.7605002196325,Madison
53793,43.07,-89.4,185.7605002196325,Madison
53794,43.07,-89.4,185.7605002196325,Madison
83703,43.6574505,-116.242429,4795.348601460985,Boise
83702,43.6624385,-116.1630431,7812.338987437003,Boise
83706,43.5921208,-116.1933302,6380.958462051925,Boise
83705,43.5698551,-116.2249298,8883.952298667338,Boise
83704,43.63208969999999,-116.2863998,3987.477918233812,Boise
83709,43.5516566,-116.29879,8219.810225680247,Boise
83712,43.6156568,-116.1170738,8275.61306950949,Boise
83716,43.5605869,-116.1328252,74032.95564033583,Boise
83713,43.63614750000001,-116.3287866,3972.3334151909717,Boise
83725,43.6054854,-116.2071499,554.0089290808645,Boise
83720,43.6174872,-116.2003383,185.1818797349726,Boise
83701,43.6136565,-116.2173542,185.18593665586465,Boise
83708,43.6138033,-116.2170065,187.4355320416418,Boise
83715,43.5676174,-116.21371,185.23468556301899,Boise
83717,43.55,-116.15,185.2533354787158,Boise
83722,43.61,-116.2,185.18980898314786,Boise
83724,43.6209386,-116.1891925,664.5150175854646,Boise
83728,43.619522,-116.2043839,185.1797247227651,Boise
83729,43.61,-116.2,185.18980898314786,Boise
83735,43.6127086,-116.197859,185.18694051740388,Boise
83756,43.61,-116.2,185.18980898314786,Boise
83799,43.61,-116.22,185.18980898314786,Boise
33931,26.4632642,-81.9425701,10375.282761120048,Bonita Springs
34135,26.3582748,-81.7458845,9663.431028432458,Bonita Springs
34134,26.3398513,-81.8333656,7412.760975839035,Bonita Springs
76207,33.2195187,-97.1898025,12526.001256941157,Denton
76205,33.1837961,-97.1305536,4952.585516075279,Denton
76203,33.20940119999999,-97.1550388,1453.949832674662,Denton
76201,33.2167226,-97.14132219999999,3461.085564583813,Denton
76208,33.2045596,-97.06059979999999,10315.526177982005,Denton
76209,33.2244703,-97.1036396,3745.5936126264955,Denton
76226,33.120724,-97.1574784,14327.690598680447,Denton
76210,33.1362221,-97.0821162,12123.806898346122,Denton
76202,33.21,-97.13,195.57598257490326,Denton
76204,33.2105565,-97.1303057,195.57547051694056,Denton
76206,33.26,-97.14999999999999,195.52995295644445,Denton
94621,37.7347438,-122.2143323,5797.927682604458,Oakland
94705,37.8646149,-122.2341905,3084.816684119826,Oakland
94611,37.8336281,-122.2029832,5863.222396580987,Oakland
94610,37.8104485,-122.2398636,2510.322515158391,Oakland
94613,37.7816835,-122.1817002,826.4476679905181,Oakland
94612,37.8113159,-122.2682245,1497.179064240528,Oakland
94619,37.7936811,-122.1462193,6253.991663930289,Oakland
94618,37.8438192,-122.2398636,2702.364973623943,Oakland
94606,37.7944092,-122.2455364,2843.2687522838223,Oakland
94607,37.8134679,-122.307917,4568.4346313601845,Oakland
94602,37.8015517,-122.2143323,3103.3558688833587,Oakland
94603,37.7355719,-122.1802812,2923.0825221887567,Oakland
94601,37.7729273,-122.2143323,3022.9603911475256,Oakland
94609,37.8321173,-122.2625529,2298.9313452634856,Oakland
94720,37.87015100000001,-122.2594606,4337.476358584205,Oakland
94605,37.7554905,-122.1462193,5046.626958000482,Oakland
94608,37.837959,-122.2824021,2987.072157797249,Oakland
94604,37.8,-122.27,191.17371667386053,Oakland
94614,37.72,-122.22,191.25325624749522,Oakland
94615,37.8052928,-122.3015389,872.3878667529935,Oakland
94617,37.8,-122.27,191.17371667386053,Oakland
94620,37.83,-122.25,191.14386605428425,Oakland
94623,37.8046443,-122.3008334,191.16909632802032,Oakland
94624,37.75,-122.17,191.2234395087852,Oakland
94649,37.83,-122.2922557,191.14386605428425,Oakland
94659,37.8102522,-122.2658041,191.16351694846776,Oakland
94660,37.7954139,-122.2685789,191.17827728060274,Oakland
94661,37.83,-122.21,191.14386605566932,Oakland
94666,37.8080522,-122.2637936,191.1655170754091,Oakland
65810,37.1120141,-93.3086778,4928.961520295012,Springfield
65897,37.1960443,-93.28257029999999,571.894391600586,Springfield
65619,37.1415852,-93.3993751,7293.731956316512,Springfield
65801,37.2154752,-93.29471799999999,191.7527477121013,Springfield
65802,37.1953893,-93.3892894,18726.7367730218,Springfield
65803,37.294172,-93.29861059999999,20172.47396894229,Springfield
65804,37.1565149,-93.2483058,6716.603855605522,Springfield
65806,37.2034299,-93.2935778,2641.276793553638,Springfield
65807,37.1756964,-93.3288183,6336.6607428677535,Springfield
65809,37.1795562,-93.18800829999999,8871.05759513825,Springfield
65805,37.22,-93.3,191.74830376325494,Springfield
65808,37.1882245,-93.2621659,191.77964194036375,Springfield
65814,37.17,-93.3199999,191.79760892462207,Springfield
65817,37.12,-93.31000000000002,191.84687730980855,Springfield
65890,37.1471874,-93.26818569999999,191.82004538901387,Springfield
65898,37.235499,-93.24786379999999,464.3888993894124,Springfield
65899,37.182742,-93.25898970000001,236.00242036662186,Springfield
30912,33.4706725,-81.9861463,905.8918203404673,Augusta
30815,33.296831,-82.06250519999999,20477.21338603812,Augusta
30812,33.3701528,-82.0161996,195.4283858345153,Augusta
30907,33.53153440000001,-82.0733985,8932.279845242243,Augusta
30906,33.380425,-81.97529949999999,17264.70786627834,Augusta
30904,33.4775837,-82.013465,6087.934304515731,Augusta
30905,33.4243373,-82.1387233,5091.5452183241205,Augusta
30901,33.4577032,-81.9643913,7893.668009375186,Augusta
30909,33.4647333,-82.0733985,8919.264144666648,Augusta
30805,33.3078463,-82.2365981,23042.397433036098,Augusta
30903,33.47,-81.97,195.3361301291956,Augusta
30914,33.47,-82.02,195.3361301299515,Augusta
30916,33.412689,-82.02544449999999,195.389105855312,Augusta
30917,33.52,-82.06000000000002,195.28986374550186,Augusta
30919,33.47,-82.0699999,195.3361301299515,Augusta
30999,33.47,-81.97,195.3361301291956,Augusta
34743,28.334712,-81.3564411,3882.3039237461344,Kissimmee
34746,28.2529101,-81.4388858,16522.812240496918,Kissimmee
34741,28.3040861,-81.422404,5576.778728191922,Kissimmee
34744,28.2923689,-81.32893969999999,11316.059426180578,Kissimmee
34745,28.322781,-81.39127719999999,199.83766197272382,Kissimmee
27110,36.0876071,-80.2272516,427.05354093245114,Winston-Salem
27127,36.0097372,-80.2878794,9159.281513869626,Winston-Salem
27040,36.1695363,-80.3992652,8885.092049170988,Winston-Salem
27107,36.0104644,-80.1651854,13046.152829051929,Winston-Salem
27106,36.1426113,-80.33245140000001,8481.877603858553,Winston-Salem
27105,36.1568627,-80.2432839,9298.546506121786,Winston-Salem
27104,36.0937141,-80.3268812,6386.903179456527,Winston-Salem
27103,36.0564654,-80.33245140000001,7502.853453387078,Winston-Salem
27101,36.105232,-80.2042436,7578.167529638945,Winston-Salem
27109,36.1341553,-80.2781262,719.4976598393579,Winston-Salem
27102,36.11,-80.24,192.8340322994331,Winston-Salem
27108,36.0840206,-80.2426254,192.85921662291673,Winston-Salem
27111,36.13,-80.0699999,192.81463714866698,Winston-Salem
27113,36.09,-80.27,192.85342115845899,Winston-Salem
27114,36.08,-80.31,192.8631132258656,Winston-Salem
27116,36.14,-80.3,192.80493721545568,Winston-Salem
27117,36.07,-80.2099999,192.87280371874363,Winston-Salem
27120,13.6432064,102.4839212,33265.02794316608,Winston-Salem
27152,36.0995341,-80.2492819,192.84417917758716,Winston-Salem
27155,36.0970649,-80.2436991,192.84657285952775,Winston-Salem
